# Mass range = (M200b>1.5e12)&(M200b<2e12) 
#  X Y Z M200b M200c tidal_anisotropy
1.101257499999999965e+02 1.583908800000000099e+02 1.538834500000000105e+02 1.506900000000000000e+12 1.275700000000000000e+12 2.851527316715787297e-01
1.361013499999999965e+02 1.687952400000000068e+02 1.719268299999999954e+02 1.557600000000000000e+12 1.237700000000000000e+12 1.911044042552731970e-01
1.072076899999999995e+02 1.884965200000000038e+02 1.706927599999999927e+02 1.594300000000000000e+12 9.209800000000000000e+11 4.022290196618181768e-01
1.311515200000000050e+02 1.745861199999999940e+02 1.534156999999999869e+02 1.582300000000000000e+12 1.271300000000000000e+12 5.161305976287212660e-01
1.302813299999999970e+02 1.742350500000000011e+02 1.526868100000000084e+02 1.527100000000000000e+12 1.201600000000000000e+12 3.634042366307140282e-01
1.243300899999999984e+02 1.593017900000000111e+02 1.544850800000000106e+02 1.517000000000000000e+12 1.252900000000000000e+12 4.864498235321784714e-01
1.020556700000000063e+02 1.594119000000000028e+02 1.831031299999999931e+02 1.539800000000000000e+12 1.200300000000000000e+12 6.189034602738707758e-01
1.417699299999999880e+02 1.739630300000000034e+02 1.511835199999999872e+02 1.523300000000000000e+12 1.201600000000000000e+12 3.203994556791435189e-01
1.354105999999999881e+02 1.819718200000000081e+02 1.701153999999999940e+02 1.510700000000000000e+12 1.230700000000000000e+12 1.989004210526408023e-01
1.080497399999999999e+02 1.846442900000000122e+02 1.640140499999999975e+02 1.521400000000000000e+12 1.153400000000000000e+12 9.410011733011064416e-02
1.285973400000000026e+02 1.733243899999999940e+02 1.550225399999999922e+02 1.596200000000000000e+12 1.189500000000000000e+12 4.852845260456227217e-01
1.266415599999999984e+02 1.559708100000000002e+02 1.570165900000000079e+02 1.504300000000000000e+12 1.127500000000000000e+12 2.321388911408078792e-01
1.173959700000000055e+02 1.567638499999999908e+02 1.517725499999999954e+02 1.514500000000000000e+12 1.168600000000000000e+12 5.937581409719346892e-01
1.067948700000000031e+02 1.960733299999999986e+02 1.852038900000000012e+02 1.517600000000000000e+12 1.056500000000000000e+12 2.911189878437536738e-01
1.340045800000000042e+02 1.609120200000000125e+02 1.817092399999999941e+02 1.567700000000000000e+12 1.000200000000000000e+12 3.458266450013225413e-01
1.487801000000000045e+02 1.819279999999999973e+02 1.625576199999999858e+02 1.507500000000000000e+12 8.893100000000000000e+11 1.323479710747746674e-01
1.918243699999999876e+02 4.074358000000000146e+01 7.869030000000000413e+00 1.541100000000000000e+12 1.292200000000000000e+12 1.189588969311538680e+00
1.833779100000000142e+02 5.526790000000000092e+00 4.803208000000000055e+01 1.567700000000000000e+12 1.116700000000000000e+12 1.947135584737564873e-01
1.814569099999999935e+02 4.039659000000000333e+01 1.448440000000000083e+01 1.558800000000000000e+12 1.175000000000000000e+12 4.541947984004584549e-01
1.982024099999999862e+02 4.412530000000000285e+00 1.071078999999999937e+01 1.527100000000000000e+12 1.195900000000000000e+12 2.871482121374927532e-01
1.742928200000000061e+02 5.178720000000000212e+00 1.181805999999999912e+01 1.572800000000000000e+12 1.252900000000000000e+12 2.828281104050900940e-01
1.616256600000000105e+02 2.542807000000000173e+01 2.270286000000000115e+01 1.548100000000000000e+12 1.089500000000000000e+12 9.603431776198638747e-01
1.573965300000000127e+02 4.994998999999999967e+01 2.162378999999999962e+01 1.548100000000000000e+12 1.137000000000000000e+12 4.299408022341636437e-01
1.622562599999999975e+02 3.631203000000000003e+01 1.084315999999999924e+01 1.520800000000000000e+12 1.159800000000000000e+12 1.797450445724008694e-01
1.954282499999999914e+02 4.364491000000000298e+01 1.537138999999999989e+01 1.518900000000000000e+12 1.162900000000000000e+12 4.173923358828626751e-01
1.504277999999999906e+02 3.214247000000000298e+01 1.840444000000000102e+01 1.536600000000000000e+12 1.137600000000000000e+12 2.595440858586439692e-01
1.805579999999999927e+02 1.465061999999999998e+01 1.595739000000000019e+01 1.544900000000000000e+12 1.015400000000000000e+12 2.476150853197443824e-01
1.733411900000000117e+02 2.900942999999999827e+01 8.588907000000000380e+01 1.529000000000000000e+12 1.396700000000000000e+12 3.944706150801456923e-01
1.728667100000000119e+02 4.120803999999999689e+01 9.954031000000000518e+01 1.539800000000000000e+12 1.271300000000000000e+12 2.623643674511722534e-01
1.583920999999999992e+02 1.031600000000000072e+00 7.102460000000000662e+01 1.568300000000000000e+12 1.229400000000000000e+12 1.529373945274392910e-01
1.923284999999999911e+02 4.964374000000000109e+01 8.464731999999999346e+01 1.519500000000000000e+12 1.296600000000000000e+12 2.765620762264935362e-01
1.713058299999999861e+02 1.445693999999999946e+01 7.250955000000000439e+01 1.564500000000000000e+12 1.172400000000000000e+12 2.658252980164358958e-01
1.576166200000000117e+02 1.950040999999999869e+01 9.846043000000000234e+01 1.556300000000000000e+12 1.099600000000000000e+12 3.494142066373197575e-01
1.900785400000000038e+02 2.548721000000000103e+01 7.049415000000000475e+01 1.581000000000000000e+12 1.147100000000000000e+12 1.293071842671277283e-01
1.600922099999999944e+02 6.770749999999999602e+00 8.220202999999999349e+01 1.575900000000000000e+12 1.145800000000000000e+12 7.967616089780278632e-02
1.506153300000000002e+02 2.415528000000000119e+01 7.946912000000000376e+01 1.560700000000000000e+12 1.187000000000000000e+12 2.167968118938145006e-01
1.829119100000000060e+02 2.487493999999999872e+01 6.500615999999999417e+01 1.569600000000000000e+12 1.151500000000000000e+12 2.179422774710015331e-01
1.982460499999999968e+02 3.172398000000000096e+01 6.780264999999999986e+01 1.510000000000000000e+12 1.208500000000000000e+12 4.862254640198350741e-01
1.948348100000000045e+02 2.101180000000000092e+01 8.975772999999999513e+01 1.511300000000000000e+12 1.161700000000000000e+12 1.741105481955160517e-01
1.747943300000000022e+02 4.837449999999999584e+00 7.421751000000000431e+01 1.546200000000000000e+12 1.048900000000000000e+12 6.181688367868632961e-01
1.811274400000000071e+02 2.394814999999999827e+01 7.073836000000000013e+01 1.562000000000000000e+12 1.119900000000000000e+12 1.716758957777024530e-01
1.838033000000000072e+02 7.516729999999999912e+00 1.366246500000000026e+02 1.559500000000000000e+12 1.348500000000000000e+12 2.081825045112865036e-01
1.781089499999999930e+02 1.319233000000000011e+01 1.069954199999999958e+02 1.577200000000000000e+12 1.338400000000000000e+12 1.341703464834518966e+00
1.675935399999999902e+02 2.817999999999999949e-01 1.007394699999999972e+02 1.591800000000000000e+12 1.274400000000000000e+12 3.107734343322567372e-01
1.683753399999999942e+02 3.110156999999999883e+01 1.144348099999999988e+02 1.565800000000000000e+12 1.279500000000000000e+12 4.945252754994807765e-01
1.759266800000000046e+02 8.818419999999999703e+00 1.093737299999999948e+02 1.562000000000000000e+12 1.274400000000000000e+12 7.370614173059962804e-01
1.723612799999999936e+02 7.359040000000000248e+00 1.210571099999999944e+02 1.535400000000000000e+12 1.265600000000000000e+12 4.099818681110452001e-01
1.618097099999999955e+02 1.720081000000000060e+01 1.217842899999999986e+02 1.528400000000000000e+12 1.285200000000000000e+12 4.154040077354450577e-01
1.760124199999999917e+02 4.863401000000000352e+01 1.286650400000000047e+02 1.540500000000000000e+12 1.254100000000000000e+12 6.204082523866686349e-01
1.926963700000000017e+02 5.855500000000000149e+00 1.042504500000000007e+02 1.582300000000000000e+12 1.157900000000000000e+12 3.502543967075057996e-01
1.537085099999999898e+02 4.546681000000000239e+01 1.383875600000000077e+02 1.511900000000000000e+12 1.222500000000000000e+12 3.042489542177317374e-01
1.777208300000000065e+02 1.587218999999999980e+01 1.033762799999999942e+02 1.518900000000000000e+12 1.204100000000000000e+12 3.672439815608842251e-01
1.816790799999999990e+02 3.700155999999999779e+01 1.084020199999999932e+02 1.596200000000000000e+12 1.121100000000000000e+12 2.839110206595880093e-01
1.905606099999999969e+02 4.155971000000000259e+01 1.357084700000000055e+02 1.511900000000000000e+12 1.237700000000000000e+12 6.430774163615687877e-01
1.704254300000000057e+02 3.165034999999999954e+01 1.239425200000000018e+02 1.550000000000000000e+12 1.179400000000000000e+12 2.932841696626820593e-01
1.631094799999999907e+02 3.694333000000000311e+01 1.349637299999999982e+02 1.530900000000000000e+12 1.040100000000000000e+12 1.650392099843498717e-01
1.806445899999999938e+02 4.593592000000000297e+01 1.047007899999999978e+02 1.502400000000000000e+12 1.180000000000000000e+12 4.545174963104328669e-01
1.530800299999999936e+02 1.449999999999999900e-01 1.424492199999999968e+02 1.521400000000000000e+12 8.981700000000000000e+11 4.563601632792096408e-01
1.823367000000000075e+02 4.977917000000000058e+01 1.454992699999999957e+02 1.525900000000000000e+12 9.786200000000000000e+11 2.206674546062903086e-01
1.534736800000000017e+02 2.257613999999999876e+01 1.021718099999999936e+02 1.502400000000000000e+12 1.123700000000000000e+12 1.580475852923482472e-01
1.604596999999999980e+02 4.928094000000000108e+01 1.337036600000000135e+02 1.510000000000000000e+12 1.097100000000000000e+12 5.834582570857631545e-01
1.883206299999999942e+02 3.647238999999999720e+01 1.476644900000000007e+02 1.554400000000000000e+12 1.104700000000000000e+12 2.037615026801496143e-01
1.793188499999999976e+02 9.175679999999999836e+00 1.149758199999999988e+02 1.541700000000000000e+12 1.031800000000000000e+12 3.585258320255838571e-01
1.798595699999999908e+02 4.316611999999999938e+01 1.192268499999999989e+02 1.522700000000000000e+12 1.040700000000000000e+12 4.136671381256163404e-01
1.844316900000000032e+02 5.941999999999999504e-01 1.158149599999999992e+02 1.553800000000000000e+12 9.925500000000000000e+11 2.429769805211512146e-01
1.876847799999999893e+02 3.777646000000000015e+01 1.234301499999999976e+02 1.575300000000000000e+12 9.323800000000000000e+11 5.503043076049767279e-01
1.819899299999999869e+02 4.344266999999999967e+01 1.107055900000000008e+02 1.567100000000000000e+12 8.316700000000000000e+11 4.527696730553683047e-01
1.511770600000000115e+02 1.844755999999999929e+01 1.631708999999999889e+02 1.594300000000000000e+12 1.342800000000000000e+12 1.350866925038048283e+00
1.559592399999999941e+02 2.400566999999999851e+01 1.649887699999999882e+02 1.581000000000000000e+12 1.373900000000000000e+12 4.886165515257912539e-01
1.546322800000000086e+02 4.287530999999999892e+01 1.536668899999999951e+02 1.592400000000000000e+12 1.242700000000000000e+12 3.537023450558301474e-01
1.721710699999999861e+02 5.836549999999999905e+00 1.608797000000000139e+02 1.591800000000000000e+12 1.239600000000000000e+12 2.675867873958965859e-01
1.644594700000000103e+02 3.363555999999999813e+01 1.654556000000000040e+02 1.536600000000000000e+12 1.293400000000000000e+12 1.026381131161222537e+00
1.580284900000000050e+02 4.418909000000000020e+01 1.804255200000000059e+02 1.578500000000000000e+12 1.250300000000000000e+12 1.517393738247355683e-01
1.577414200000000051e+02 4.939124000000000336e+01 1.774120800000000031e+02 1.502400000000000000e+12 1.248400000000000000e+12 1.451919368284934897e-01
1.559041699999999935e+02 3.553291999999999717e+01 1.589499700000000075e+02 1.550000000000000000e+12 1.152800000000000000e+12 3.573690704381112804e-01
1.831298199999999952e+02 3.875717000000000212e+01 1.832714799999999968e+02 1.543600000000000000e+12 1.221800000000000000e+12 5.336907081968329525e-01
1.703642000000000110e+02 4.683756999999999948e+01 1.554143400000000099e+02 1.518300000000000000e+12 1.243400000000000000e+12 2.359543237405287985e-01
1.805685300000000097e+02 2.820281999999999911e+01 1.712232199999999978e+02 1.570900000000000000e+12 1.166700000000000000e+12 3.934157728568390966e-01
1.599919899999999870e+02 4.086574999999999847e+01 1.620416099999999915e+02 1.551900000000000000e+12 1.097700000000000000e+12 1.990818414051977125e+00
1.856475000000000080e+02 3.069988000000000028e+01 1.544835999999999956e+02 1.539200000000000000e+12 1.100900000000000000e+12 2.916869526747883357e-01
1.530905500000000075e+02 3.975437999999999761e+01 1.709882800000000032e+02 1.506200000000000000e+12 1.207900000000000000e+12 2.934869304100361509e-01
1.944459400000000073e+02 1.591541999999999923e+01 1.861177199999999914e+02 1.565200000000000000e+12 1.158500000000000000e+12 1.626166488064272053e-01
1.652581600000000037e+02 2.441126999999999825e+01 1.749367699999999957e+02 1.570200000000000000e+12 1.083800000000000000e+12 2.833909839882097215e-01
1.723004599999999868e+02 3.454437999999999676e+01 1.937992900000000134e+02 1.512600000000000000e+12 1.080600000000000000e+12 3.270675728077016009e-01
1.911272400000000005e+02 1.311469999999999914e+01 1.952094099999999912e+02 1.507500000000000000e+12 1.168000000000000000e+12 1.842891783888889190e-01
1.597560000000000002e+02 2.589574999999999960e+01 1.698312400000000082e+02 1.510000000000000000e+12 1.207300000000000000e+12 4.049373192490395845e-01
1.698864399999999932e+02 1.286001000000000083e+01 1.721892699999999934e+02 1.596200000000000000e+12 1.100200000000000000e+12 9.261732916292856332e-01
1.968937400000000082e+02 4.703692000000000206e+01 1.988514999999999873e+02 1.503100000000000000e+12 1.172400000000000000e+12 4.839649216401508691e-01
1.615656700000000114e+02 5.145506000000000313e+01 4.522599999999999953e-01 1.596200000000000000e+12 1.287700000000000000e+12 8.587090206541384552e-01
1.804519699999999887e+02 8.443483999999999412e+01 4.245309999999999917e+00 1.583500000000000000e+12 1.313100000000000000e+12 1.898041535133374036e-01
1.515145400000000109e+02 6.540803999999999974e+01 2.941368999999999900e+01 1.566400000000000000e+12 1.264300000000000000e+12 3.907227834321286286e-01
1.802255900000000111e+02 8.268500000000000227e+01 9.997970000000000468e+00 1.575900000000000000e+12 1.269400000000000000e+12 6.706663601937514763e-01
1.838075699999999983e+02 5.220627999999999957e+01 4.602920999999999907e+01 1.550600000000000000e+12 1.238300000000000000e+12 2.173164495137878405e-01
1.511995000000000005e+02 5.917343000000000330e+01 4.310385999999999740e+01 1.556300000000000000e+12 1.235800000000000000e+12 6.135321806497417985e-01
1.795444200000000023e+02 8.573053000000000168e+01 6.516619999999999635e+00 1.564500000000000000e+12 1.226900000000000000e+12 1.247483302372730807e-01
1.557476200000000119e+02 5.638886999999999716e+01 2.039389999999999858e+01 1.517000000000000000e+12 1.166700000000000000e+12 1.556215377680869316e-01
1.564511400000000094e+02 9.509144999999999470e+01 4.536462999999999823e+01 1.529700000000000000e+12 1.165500000000000000e+12 2.821846984918474632e-01
1.554539800000000014e+02 7.435658999999999708e+01 3.096192999999999884e+01 1.588600000000000000e+12 1.180000000000000000e+12 2.843992359945536341e-01
1.688186599999999942e+02 5.359736000000000189e+01 1.700990000000000002e+00 1.510700000000000000e+12 1.162900000000000000e+12 2.678399200364941501e-01
1.541762099999999975e+02 5.224526000000000181e+01 2.441863999999999990e+01 1.508100000000000000e+12 1.128700000000000000e+12 2.239448767266868090e-01
1.694736499999999921e+02 8.507425999999999533e+01 7.757610999999999990e+01 1.596800000000000000e+12 1.278200000000000000e+12 5.790172096680635816e-01
1.823776200000000074e+02 9.239136999999999489e+01 7.500037000000000376e+01 1.579700000000000000e+12 1.251600000000000000e+12 3.295904614083988715e-01
1.688113600000000076e+02 8.486361999999999739e+01 6.066413000000000011e+01 1.581000000000000000e+12 1.083800000000000000e+12 1.962661498150292949e-01
1.586877599999999973e+02 7.105818999999999619e+01 6.829798999999999864e+01 1.541700000000000000e+12 1.253500000000000000e+12 1.350241752866982170e-01
1.826436899999999923e+02 9.999379999999999313e+01 5.682511000000000223e+01 1.539200000000000000e+12 1.131300000000000000e+12 2.856794384665831688e-01
1.919682799999999929e+02 8.438450000000000273e+01 6.571363999999999805e+01 1.538600000000000000e+12 1.024200000000000000e+12 2.791958039676238901e-01
1.764130999999999858e+02 5.600303999999999860e+01 9.249197999999999809e+01 1.520200000000000000e+12 1.222500000000000000e+12 3.834082936771305850e-01
1.658670299999999997e+02 8.287579999999999814e+01 7.702633000000000152e+01 1.506200000000000000e+12 1.254800000000000000e+12 3.239214633648675457e-01
1.895296299999999974e+02 5.827868999999999744e+01 7.677785000000000082e+01 1.556900000000000000e+12 1.165500000000000000e+12 1.714789856159984749e-01
1.586873500000000092e+02 6.750401999999999703e+01 5.419729999999999848e+01 1.569600000000000000e+12 1.135100000000000000e+12 5.064135957285080814e-01
1.525176500000000033e+02 6.499602000000000146e+01 5.910745000000000005e+01 1.555700000000000000e+12 1.172400000000000000e+12 2.611747510249305959e-01
1.564755700000000047e+02 6.730022999999999911e+01 5.537006000000000228e+01 1.515700000000000000e+12 1.117300000000000000e+12 2.949862200455297678e-01
1.938848999999999876e+02 5.338694000000000273e+01 5.029204000000000008e+01 1.525900000000000000e+12 1.065400000000000000e+12 2.788656417761673501e-01
1.934653600000000040e+02 5.416729000000000127e+01 5.171264000000000038e+01 1.556900000000000000e+12 1.126200000000000000e+12 2.123498664154875870e-01
1.695663600000000031e+02 5.084747999999999735e+01 7.635235000000000127e+01 1.522700000000000000e+12 1.109700000000000000e+12 2.708183300991680587e-01
1.919735400000000141e+02 8.335114000000000090e+01 8.953556000000000381e+01 1.597500000000000000e+12 1.037500000000000000e+12 2.998332246846746596e-01
1.923828300000000127e+02 6.315265000000000128e+01 5.854037000000000290e+01 1.585400000000000000e+12 1.057200000000000000e+12 2.029698319548519925e-01
1.924640499999999861e+02 9.786854999999999905e+01 8.625325999999999738e+01 1.596800000000000000e+12 1.068600000000000000e+12 2.589877911959562740e-01
1.955073500000000024e+02 7.677474999999999739e+01 6.394407000000000352e+01 1.502400000000000000e+12 1.102100000000000000e+12 3.421384750935703156e-01
1.933842999999999961e+02 8.116658999999999935e+01 6.536417000000000144e+01 1.572800000000000000e+12 1.017300000000000000e+12 5.307648616620779247e-01
1.831211900000000128e+02 9.250535999999999603e+01 1.120373799999999989e+02 1.598100000000000000e+12 1.347300000000000000e+12 2.864224434514253681e-01
1.712111999999999910e+02 6.096500000000000341e+01 1.036324500000000057e+02 1.593000000000000000e+12 1.365000000000000000e+12 1.121806415005499602e+00
1.810013099999999895e+02 8.677543000000000006e+01 1.424986000000000104e+02 1.588000000000000000e+12 1.255400000000000000e+12 3.844218480976849817e-01
1.751176499999999976e+02 8.912470000000000425e+01 1.410473299999999881e+02 1.577200000000000000e+12 1.321300000000000000e+12 2.790527172202063588e-01
1.599231699999999989e+02 8.093523000000000422e+01 1.227469300000000061e+02 1.527100000000000000e+12 1.288400000000000000e+12 4.154061128352671828e-01
1.795494500000000073e+02 7.248636999999999375e+01 1.150394699999999943e+02 1.588000000000000000e+12 1.223100000000000000e+12 8.920415692412364539e-01
1.721085199999999986e+02 7.198206000000000415e+01 1.327017400000000009e+02 1.560700000000000000e+12 1.265600000000000000e+12 3.792654559411967052e-01
1.894426100000000019e+02 6.455595999999999890e+01 1.246472899999999981e+02 1.551200000000000000e+12 1.175000000000000000e+12 2.921077275629875847e-01
1.557213900000000137e+02 6.355901000000000067e+01 1.110112199999999945e+02 1.544300000000000000e+12 1.249700000000000000e+12 4.194700738456514366e-01
1.855991199999999992e+02 7.685854000000000497e+01 1.171693099999999959e+02 1.514500000000000000e+12 1.266200000000000000e+12 4.568262482317247963e-01
1.760053000000000054e+02 7.706807999999999481e+01 1.275024599999999992e+02 1.550600000000000000e+12 1.242700000000000000e+12 1.663380865936014308e+00
1.762722599999999886e+02 5.011937999999999960e+01 1.102314499999999953e+02 1.540500000000000000e+12 1.289600000000000000e+12 6.439244529435529385e-01
1.828172000000000139e+02 5.517978000000000094e+01 1.229422899999999998e+02 1.532800000000000000e+12 1.222500000000000000e+12 3.765422928595948404e-01
1.758228499999999883e+02 5.373884999999999934e+01 1.093303499999999957e+02 1.540500000000000000e+12 1.109100000000000000e+12 4.433443541464797133e-01
1.743060999999999865e+02 9.440458999999999889e+01 1.276588100000000026e+02 1.591800000000000000e+12 1.226900000000000000e+12 4.355875789758509309e-01
1.907957000000000107e+02 8.166558999999999457e+01 1.345162699999999916e+02 1.534100000000000000e+12 1.247200000000000000e+12 2.665063971781908569e-01
1.526353799999999978e+02 5.974578999999999951e+01 1.124045100000000019e+02 1.576600000000000000e+12 1.169900000000000000e+12 3.865871039021049893e-01
1.911020200000000102e+02 5.157435999999999865e+01 1.435756800000000055e+02 1.552500000000000000e+12 1.245900000000000000e+12 3.141975792207598595e-01
1.773302500000000066e+02 6.697968000000000188e+01 1.064689300000000003e+02 1.507500000000000000e+12 1.204700000000000000e+12 2.319369489161048348e-01
1.704767799999999909e+02 6.049127000000000010e+01 1.088516099999999938e+02 1.505600000000000000e+12 1.221800000000000000e+12 4.796332114689388360e-01
1.831097599999999943e+02 6.945958000000000254e+01 1.105461300000000051e+02 1.513200000000000000e+12 1.228800000000000000e+12 7.241378399951926559e-01
1.758530399999999929e+02 5.668860000000000099e+01 1.405553999999999917e+02 1.513800000000000000e+12 1.185100000000000000e+12 2.449026089719767707e-01
1.789044600000000003e+02 7.411030999999999835e+01 1.105340499999999935e+02 1.541700000000000000e+12 9.589800000000000000e+11 6.423157433649201442e-01
1.630646800000000098e+02 7.663599999999999568e+01 1.300180000000000007e+02 1.561400000000000000e+12 1.190200000000000000e+12 2.703848224141169876e-01
1.612643300000000011e+02 6.473806999999999334e+01 1.212717499999999973e+02 1.511300000000000000e+12 1.143300000000000000e+12 1.416096615201284936e-01
1.757501800000000003e+02 5.568173999999999779e+01 1.005417800000000028e+02 1.526500000000000000e+12 1.214900000000000000e+12 1.227577960535711110e+00
1.822096899999999948e+02 8.649649999999999750e+01 1.295989399999999989e+02 1.594300000000000000e+12 1.114800000000000000e+12 4.344775027991527594e-01
1.523768499999999904e+02 8.235675999999999419e+01 1.183435099999999949e+02 1.509400000000000000e+12 1.105900000000000000e+12 4.734117972022602872e-01
1.545687399999999911e+02 6.287019000000000091e+01 1.107139600000000002e+02 1.532800000000000000e+12 1.135700000000000000e+12 4.706376407892435276e-01
1.996836900000000128e+02 7.518092000000000041e+01 1.409399899999999946e+02 1.563300000000000000e+12 1.143900000000000000e+12 1.350497298801132673e-01
1.673583199999999920e+02 8.239484000000000208e+01 1.025488799999999969e+02 1.529000000000000000e+12 1.024200000000000000e+12 3.660176621007877329e-01
1.515298899999999946e+02 8.759322000000000230e+01 1.485980700000000070e+02 1.530300000000000000e+12 9.266800000000000000e+11 4.054308799868869273e-01
1.813621699999999919e+02 6.675382999999999356e+01 1.687011899999999969e+02 1.595600000000000000e+12 1.374500000000000000e+12 3.643833639162868399e-01
1.793676299999999912e+02 5.783111000000000246e+01 1.902290999999999883e+02 1.582300000000000000e+12 1.306700000000000000e+12 4.334909647052508919e-01
1.843502300000000105e+02 6.958375999999999806e+01 1.929085399999999879e+02 1.577200000000000000e+12 1.302300000000000000e+12 3.090183824124110856e-01
1.905134700000000123e+02 6.994521000000000299e+01 1.645901200000000131e+02 1.535400000000000000e+12 1.093900000000000000e+12 1.442438430941451466e-01
1.682990599999999972e+02 9.385011000000000081e+01 1.678659000000000106e+02 1.544900000000000000e+12 1.207900000000000000e+12 1.528660255283782188e-01
1.846349299999999971e+02 7.152506999999999948e+01 1.933004599999999868e+02 1.570900000000000000e+12 1.131900000000000000e+12 3.952100739640253546e-01
1.558002500000000055e+02 7.553252000000000521e+01 1.910134400000000028e+02 1.547400000000000000e+12 1.204700000000000000e+12 1.072172472750738126e-01
1.882303300000000092e+02 8.231897999999999627e+01 1.515379000000000076e+02 1.538600000000000000e+12 1.164200000000000000e+12 1.762824626308814313e+00
1.994794300000000078e+02 5.860300000000000153e+01 1.790975799999999936e+02 1.516400000000000000e+12 1.140100000000000000e+12 2.857920051297872521e-01
1.838155199999999923e+02 5.178605999999999909e+01 1.592017400000000009e+02 1.501200000000000000e+12 1.172400000000000000e+12 3.817449790130359455e-01
1.692724200000000110e+02 1.398042800000000057e+02 3.662300000000000000e-01 1.596200000000000000e+12 1.285200000000000000e+12 1.738730080750487128e-01
1.873932599999999979e+02 1.411949799999999868e+02 6.308799999999999963e-01 1.594900000000000000e+12 1.214200000000000000e+12 1.194671144529553808e-01
1.959560899999999890e+02 1.433659499999999980e+02 1.025371999999999950e+01 1.558200000000000000e+12 1.114200000000000000e+12 1.976317034804869199e-01
1.979747999999999877e+02 1.131966699999999975e+02 1.194642999999999944e+01 1.546200000000000000e+12 1.111600000000000000e+12 6.265122442299358996e-01
1.826006199999999922e+02 1.090616500000000002e+02 3.186802000000000135e+01 1.565200000000000000e+12 1.144600000000000000e+12 2.835582537054469610e-01
1.673376900000000091e+02 1.039239000000000033e+02 6.539179999999999993e+00 1.534700000000000000e+12 1.055900000000000000e+12 2.250142164558695257e-01
1.541467299999999909e+02 1.273468900000000019e+02 3.743952000000000169e+01 1.515100000000000000e+12 1.202800000000000000e+12 5.877721299650191522e-01
1.537541999999999973e+02 1.307004000000000019e+02 1.852530000000000010e+00 1.505600000000000000e+12 1.179400000000000000e+12 2.415110205262138154e-01
1.751736999999999966e+02 1.129708399999999955e+02 3.311023000000000138e+01 1.508100000000000000e+12 1.164200000000000000e+12 1.473035105703989489e-01
1.737674299999999903e+02 1.299496300000000133e+02 2.076016999999999868e+01 1.510700000000000000e+12 1.132500000000000000e+12 1.346927632742320469e-01
1.742452900000000113e+02 1.230901199999999989e+02 1.849555000000000149e+01 1.579700000000000000e+12 9.678500000000000000e+11 2.782824910961419485e-01
1.755478200000000015e+02 1.292696400000000096e+02 5.925842000000000098e+01 1.596200000000000000e+12 1.349800000000000000e+12 8.564722939112580369e-02
1.669210799999999892e+02 1.488504599999999982e+02 7.937395999999999674e+01 1.582900000000000000e+12 1.266800000000000000e+12 4.498793738994117941e-01
1.914466099999999926e+02 1.219494799999999941e+02 6.466817000000000348e+01 1.550000000000000000e+12 1.327600000000000000e+12 1.233175714811324819e-01
1.970944399999999916e+02 1.136951799999999935e+02 6.416415000000000646e+01 1.560100000000000000e+12 1.303600000000000000e+12 8.084470902197013475e-02
1.502583300000000008e+02 1.434144900000000007e+02 7.878820000000000334e+01 1.579700000000000000e+12 1.291500000000000000e+12 6.469958710551279024e-01
1.703015599999999949e+02 1.290754399999999862e+02 6.663532999999999618e+01 1.571500000000000000e+12 1.247200000000000000e+12 3.158143660990312407e-01
1.768013899999999978e+02 1.455174700000000030e+02 6.477536000000000627e+01 1.511300000000000000e+12 1.296000000000000000e+12 1.486295308165005713e-01
1.632557700000000125e+02 1.346305700000000058e+02 6.715268000000000370e+01 1.572800000000000000e+12 1.210400000000000000e+12 4.868287043594141106e-01
1.977648299999999892e+02 1.055321799999999968e+02 8.433996999999999389e+01 1.589900000000000000e+12 1.185100000000000000e+12 2.265679153855155170e-01
1.943205000000000098e+02 1.470481000000000051e+02 5.846620000000000061e+01 1.533500000000000000e+12 1.178100000000000000e+12 1.509066719631713682e-01
1.925472100000000069e+02 1.020711100000000044e+02 6.497216000000000236e+01 1.507500000000000000e+12 1.192100000000000000e+12 7.280295386702004823e-01
1.703379400000000032e+02 1.277937500000000028e+02 6.687596999999999525e+01 1.504300000000000000e+12 1.177500000000000000e+12 3.146760358686805370e-01
1.732001199999999983e+02 1.472508400000000108e+02 6.378092000000000183e+01 1.563900000000000000e+12 1.145800000000000000e+12 5.651403782416780652e-01
1.818670799999999872e+02 1.262251700000000056e+02 8.055567999999999529e+01 1.520800000000000000e+12 8.278700000000000000e+11 1.706153701404474199e-01
1.533010400000000004e+02 1.206424099999999981e+02 5.524689000000000050e+01 1.508100000000000000e+12 9.862200000000000000e+11 1.681496785039400532e-01
1.824523499999999956e+02 1.291093099999999936e+02 1.306277900000000045e+02 1.588600000000000000e+12 1.351100000000000000e+12 2.213391890577873777e+00
1.547316999999999894e+02 1.344844500000000096e+02 1.330417799999999886e+02 1.555700000000000000e+12 1.352300000000000000e+12 8.837622059815887221e-01
1.596868399999999895e+02 1.305906400000000076e+02 1.458257299999999930e+02 1.572800000000000000e+12 1.280100000000000000e+12 2.466337725205157039e+00
1.966498300000000086e+02 1.458820299999999861e+02 1.285722399999999936e+02 1.582300000000000000e+12 1.337100000000000000e+12 2.481095456215387962e+00
1.732574299999999994e+02 1.043210200000000043e+02 1.099564900000000023e+02 1.586100000000000000e+12 1.330200000000000000e+12 8.665717248041364396e-02
